t,x,tf,ts
0.76161873,0.202,2.6355252,3.1722808
0.28423125,0.231,1.0001915,0.99821424
0.67854685,0.292,1.9885584,2.5597758
0.77106875,0.346,2.0530338,2.5808806
0.6882375,0.959,1.0000637,1.0000527
0.3317375,0.762,1.0000554,1.0000979
0.05555,0.276,0.99996495,1.0001048
0.5709375,0.764,1.0000696,0.9999299
0.405875,0.143,1.6173922,2.4650784
0.8338938,0.305,2.4155269,2.920662
0.036721874,0.466,0.9999589,1.000179
0.30222812,0.94,1.0000639,1.0000958
0.6883594,0.286,2.0500422,2.6217103
0.29783437,0.421,1.000069,1.0000727
0.59800625,0.933,1.0000662,1.0000453
0.8708594,0.526,1.6291171,2.060864
0.21334687,0.39,0.99999356,1.0002335
0.7787688,0.96,1.0000635,1.0000287
0.9589437,0.126,3.2583404,3.6416078
0.24669375,0.873,1.0000551,1.0001341
0.47074687,0.812,1.0000635,1.0000409
0.6131125,0.571,0.9997982,0.99798965
0.8428906,0.653,1.1441755,1.3516053
0.9042781,0.064,3.3001714,3.7723227
0.5247156,0.084,2.3936858,3.3262706
0.5253438,0.154,2.0907145,2.8650346
0.32297814,0.966,1.0000664,1.0000863
0.9477594,0.238,2.9307437,3.347187
0.9532,0.137,3.2246437,3.6110187
0.8553187,0.553,1.4841076,1.8801756
0.82945,0.776,0.99989784,0.9992151
0.26600626,0.391,1.0000479,1.000165
0.30614686,0.693,1.0000483,1.0001258
0.53979063,0.121,2.2976246,3.1147933
0.79565936,0.843,1.0000314,0.99956715
0.5769625,0.528,0.99983525,0.9973078
0.8292,0.432,1.8716842,2.358996
0.08747187,0.468,0.99995685,1.0002089
0.35844374,1.0,1.0000694,1.0000745
0.051478125,0.385,0.99995863,1.0001565
0.5206031,0.07,2.4282718,3.4174223
0.46100938,0.317,1.0750619,1.2272527
0.7532844,0.551,1.198331,1.4671957
0.7201313,0.565,1.0784367,1.211904
0.820675,0.822,0.999962,0.9995142
0.405475,0.633,1.0000637,1.0000201
0.9118062,0.77,1.0390235,1.0974222
0.011925,0.271,0.9999721,1.0000691
0.92172813,0.61,1.4782354,1.8559575
0.023328125,0.566,0.999961,1.0002047
0.5390469,0.689,1.0000736,0.9998046
0.5575594,0.628,1.0000309,0.999267
0.9084625,0.657,1.293748,1.5997207
0.50205,0.481,0.9997864,0.99811125
0.9416219,0.145,3.1873956,3.5820165
0.8719031,0.723,1.0530322,1.1367698
0.12076875,0.734,1.0000069,1.0002421
0.12915938,0.423,0.9999577,1.000217
0.40741563,0.921,1.000068,1.0000575
0.92844373,0.653,1.3579353,1.6902107
0.108903125,0.919,1.0000305,1.0002229
0.5410187,0.428,1.0112325,1.0257357
0.32516563,0.37,1.0001019,0.9995403
0.015503125,0.356,0.9999651,1.0001142
0.1101625,0.273,0.99995923,1.0001487
0.38873124,0.676,1.0000583,1.000063
0.4327281,0.441,0.9999237,0.9985024
0.6269,0.053,2.7926464,3.6427093
0.10784688,0.405,0.9999547,1.0002012
0.7615656,0.406,1.762593,2.2587724
0.10214375,0.973,1.0000353,1.0002176
0.2800375,0.676,1.000043,1.0001488
0.35,0.41,1.000092,0.99952114
0.26960313,0.941,1.0000612,1.0001135
0.48215625,0.567,1.0000613,0.9994018
0.8403062,0.402,2.0307884,2.5289688
0.30804375,0.572,1.0000443,1.0001355
0.71716875,0.337,1.9153036,2.4553814
0.6043969,0.717,1.0000647,0.99965
0.43065,0.909,1.0000676,1.0000525
0.9023719,0.733,1.0895215,1.2269433
0.039984375,0.788,0.9999871,1.000252
0.7915406,0.248,2.5315657,3.0524526
0.87385935,0.954,1.000078,0.9999057
0.21690625,0.916,1.0000541,1.000149
0.56845623,0.055,2.625926,3.5775414
0.835275,0.977,1.0000669,1.000016
0.40442812,0.084,1.8998085,3.0471625
0.44517812,0.033,2.2516627,3.6380506
0.72274375,0.445,1.4739637,1.9057605
0.86185,0.338,2.3589153,2.85456
0.59665626,0.482,1.012025,1.028422
0.72721565,0.728,0.9998697,0.9991455
0.879725,0.029,3.3088546,3.8810015
0.62631875,0.774,1.0000694,0.9998318
0.3380969,0.863,1.0000627,1.0000827
0.075359374,0.641,0.999974,1.0002413
0.16169062,0.344,0.99996066,1.0002135
0.3145875,0.968,1.0000659,1.0000901
0.047325,0.695,0.9999747,1.0002425
0.22599688,0.105,1.00042,0.99912214
0.34942812,0.042,1.7847543,3.3760524
0.915725,0.99,1.0000919,0.99997365
0.8274969,0.045,3.213982,3.8031993
0.38003126,0.632,1.0000588,1.000057
0.8305156,0.773,0.99988675,0.99906075
0.43628126,0.036,2.2085958,3.5981922
0.5346625,0.756,1.0000677,0.99996996
0.14696562,0.887,1.0000374,1.0002035
0.39864686,0.992,1.0000706,1.000063
0.95327187,0.099,3.3064332,3.703051
0.54216564,0.668,1.0000725,0.9996942
0.23506562,0.133,1.0004048,0.9989648
0.13652188,0.836,1.0000286,1.0002201
0.400775,0.078,1.9082807,3.0970016
0.7152125,0.017,3.045683,3.8958082
0.8274625,0.102,3.1030102,3.6049871
0.25705624,0.032,1.0881213,2.288622
0.7118875,0.036,3.0184736,3.7907853
0.5808344,0.054,2.6647677,3.5959892
0.29729062,0.237,1.0001452,0.997429
0.86232185,0.756,1.0034037,1.0066599
0.36955312,0.375,1.0000037,0.99864936
0.5104344,0.511,0.99983525,0.99844825
0.3471594,0.308,0.9999825,0.9976343
0.37531564,0.983,1.0000695,1.0000683
0.0674125,0.18,0.9999794,1.0000439
0.46442187,0.118,2.0146685,2.936234
0.620975,0.335,1.5817395,2.097498
0.84125936,0.616,1.2399209,1.5259377
0.954575,0.103,3.3004408,3.694005
0.74605626,0.129,2.8613472,3.4243636
0.8629063,0.968,1.000074,0.99996424
0.88063437,0.341,2.3986068,2.8859797
0.7684969,0.92,1.0000659,0.9999664
0.031653125,0.35,0.9999629,1.0001241
0.43732813,0.316,1.0225956,1.064544
0.8958719,0.797,1.0010629,1.0014641
0.18679687,0.156,0.9999896,1.000111
0.64110625,0.23,2.1497507,2.7675452
0.43379062,0.085,2.0307121,3.1255298
0.4596094,0.508,1.0000162,0.9990121
0.95708126,0.015,3.4156542,3.9434633
0.6535562,0.655,0.9998301,0.9988712
0.2886625,0.164,1.0066656,1.0272789
0.093453124,0.09,1.0000033,0.9999405
0.462125,0.466,0.9998803,0.99843204
0.67212814,0.036,2.933352,3.7704797
0.7145031,0.839,1.0000651,0.9998251
0.7118844,0.483,1.2982572,1.6475202
0.395525,0.107,1.7487762,2.776764
0.0968125,0.094,1.0000014,0.99994946
0.40512186,0.641,1.0000627,1.0000273
0.4280125,0.64,1.0000676,0.9999875
0.2192625,0.451,1.0000004,1.0002314
0.236925,0.406,1.0000142,1.0002211
0.57652813,0.318,1.4910471,1.9962028
0.7894344,0.428,1.7614841,2.2467315
0.85394686,0.764,1.0000393,0.99850154
0.35135624,0.359,1.0000393,0.9988061
0.196575,0.561,1.0000042,1.0002319
0.8541125,0.588,1.3613725,1.7107229
0.7698125,0.659,1.0064777,1.0136001
0.56595623,0.587,0.99989605,0.9987565
0.5785594,0.798,1.0000676,0.99997365
0.8485094,0.435,1.919478,2.4053714
0.6275687,0.979,1.0000672,1.000054
0.2535625,0.921,1.0000585,1.0001242
0.03959375,0.262,0.99996877,1.0000837
0.84099686,0.48,1.7146741,2.17347
0.8323406,0.183,2.8733506,3.353025
0.03570625,0.304,0.9999654,1.0001038
0.79779375,0.309,2.2953577,2.8186812
0.4079875,0.392,0.99988735,0.9981183
0.5222375,0.925,1.0000677,1.000044
0.37054062,0.771,1.0000585,1.0000771
0.34806874,0.667,1.0000523,1.0000967
0.7535969,0.003,3.1241856,3.9832482
0.27826563,0.491,1.0000367,1.0001711
0.04365,0.825,0.99999464,1.0002538
0.89044374,0.33,2.4684129,2.9491215
0.5122188,0.103,2.2736015,3.1721535
0.07700625,0.907,1.0000194,1.0002409
0.226625,0.183,1.0001248,1.0000498
0.7441813,0.154,2.7717328,3.3267903
0.26009375,0.513,1.0000263,1.0001944
0.07080313,0.662,0.9999765,1.0002427
0.54155314,0.284,1.5108855,2.0503116
0.32699686,0.758,1.0000551,1.0001009
0.68397814,0.203,2.4119925,3.0098982
0.813775,0.228,2.6680264,3.1700063
0.38644686,0.381,0.9999473,0.9983809
0.6562656,0.373,1.5424991,2.0261517
0.5731813,0.966,1.000069,1.000048
0.4875906,0.215,1.6239297,2.279386
0.136,0.125,0.9999846,1.0000286
0.34281564,0.591,1.0000534,1.000092
0.83984065,0.834,0.9999703,0.99960196
0.7654125,0.101,2.986825,3.5511851
0.22334374,0.581,1.0000178,1.0002137
0.27925313,0.279,1.0001445,0.99957144
0.42774376,0.599,1.0000744,0.99991596
0.35977188,0.001,1.908096,3.9847407
0.822825,0.967,1.0000662,1.0000064
0.87496877,0.205,2.890511,3.3434997
0.5882813,0.72,1.0000702,0.99974215
0.5303781,0.75,1.0000681,0.9999677
0.5168281,0.566,0.99999666,0.9990046
0.9332719,0.726,1.1683867,1.3887157
0.3390844,0.886,1.0000633,1.000081
0.63267815,0.796,1.0000689,0.99988544
0.7142938,0.247,2.3116522,2.881662
0.44294375,0.45,0.9999093,0.9984764
0.54160935,0.841,1.0000651,1.0000277
0.6864625,0.259,2.1681385,2.750805
0.33071563,0.558,1.0000529,1.0000993
0.07488438,0.115,0.99999666,0.99997187
0.5844656,0.592,0.99984205,0.9986867
0.17576875,0.404,0.9999701,1.0002304
0.123578124,0.113,0.9999906,0.9999994
0.40800938,0.386,0.999877,0.99797237
0.22249375,0.023,1.0009581,1.0001438
0.39246875,0.415,1.0000111,0.9988146
0.29863125,0.14,1.0778757,1.3600903
0.079990625,0.095,1.0000038,0.9999422
0.7907531,0.421,1.7948766,2.285328
0.48457813,0.196,1.7081786,2.4109619
0.15695,0.288,0.99995875,1.0001917
0.7458906,0.454,1.5143161,1.9528357
0.60700625,0.98,1.0000681,1.0000522
0.80960625,0.537,1.4049621,1.7836498
0.08478437,0.349,0.999956,1.000166
0.042984374,0.557,0.9999608,1.0002115
0.61291564,0.243,1.9871076,2.6086972
0.8286688,0.149,2.9751391,3.4569082
0.6497844,0.317,1.7700547,2.322279
0.8932969,0.613,1.389211,1.7417349
0.3900844,0.586,1.0000677,0.9999995
0.437525,0.104,1.9624377,2.9670095
0.47177812,0.707,1.000066,0.99999297
0.35203126,0.044,1.7922225,3.3555965
0.8494344,0.184,2.906486,3.3733053
0.8700656,0.787,0.99978983,0.9982989
0.5095031,0.705,1.0000706,0.99993014
0.3890125,0.468,1.000083,0.9995235
0.60608125,0.934,1.000066,1.000045
0.60239375,0.791,1.000069,0.99993074
0.9085375,0.743,1.0812887,1.2066324
0.8499625,0.061,3.2250848,3.7556648
0.6844406,0.985,1.0000651,1.0000614
0.027971875,0.043,1.0000192,0.9997511
0.11616875,0.191,0.9999714,1.000094
0.8536969,0.162,2.9851174,3.4462876
0.3670625,0.659,1.000055,1.00008
0.6850125,0.508,1.1407677,1.3616629
0.8882281,0.076,3.2570992,3.7281861
0.2430875,0.096,1.0007862,0.9994366
0.27058437,0.814,1.0000536,1.0001267
0.33315626,0.024,1.7440263,3.6034794
0.25965,0.226,1.0001957,0.99951327
0.24407813,0.168,1.0003122,0.9991895
0.34038126,0.505,1.0000681,1.0000303
0.32970938,0.341,1.0000811,0.99905825
0.5941156,0.834,1.0000659,0.9999993
0.39943126,0.106,1.7730561,2.8044271
0.31535938,0.318,1.000099,0.99907756
0.5009125,0.52,0.9999089,0.99863887
0.31524688,0.428,1.0000801,0.9999906
0.3586625,0.429,1.0000906,0.9995705
0.21662188,0.494,1.0000029,1.000229
0.95513123,0.337,2.6045427,3.0542674
0.11985,0.176,0.999974,1.0000831
0.91080314,0.644,1.3388913,1.6663183
0.5451469,0.0,2.635109,3.9975157
0.94969374,0.323,2.6427493,3.0909176
0.10856875,0.216,0.999967,1.0001091
0.32844064,0.298,1.0000377,0.9981663
0.143425,0.954,1.0000432,1.0001942
0.1406625,0.161,0.9999747,1.0000843
0.130675,0.063,1.000003,0.9998957
0.49710625,0.36,1.0545627,1.1619797
0.15552187,0.021,0.99998915,0.99973226
0.76225,0.212,2.5976877,3.1346369
0.58185,0.273,1.723332,2.3120718
0.08139688,0.843,1.0000112,1.000246
0.6816375,0.658,0.9997817,0.9988506
0.5951344,0.064,2.679614,3.5482006
0.7326469,0.276,2.2402515,2.7966132
0.12568438,0.109,0.9999913,0.99999344
0.8180031,0.617,1.1781938,1.4206523
0.7528781,0.024,3.1115794,3.8685317
0.33126563,0.964,1.0000672,1.0000831
0.1630375,0.174,0.99997246,1.0001178
0.5635875,0.266,1.6855582,2.278194
0.0832375,0.352,0.99995625,1.0001665
0.5005469,0.607,1.0000709,0.9995731
0.8174375,0.291,2.4271097,2.9390645
0.25702813,0.401,1.0000347,1.000192
0.3791375,0.504,1.0000833,0.99984026
0.7687125,0.05,3.106502,3.7544847
0.90835935,0.067,3.3011599,3.765263
0.73429376,0.997,1.0000633,1.0000689
0.08938125,0.979,1.0000323,1.0002235
0.411225,0.014,2.1410112,3.824534
0.032071874,0.93,1.0000079,1.0002526
0.30470937,0.617,1.0000436,1.0001382
0.24917813,0.795,1.0000494,1.0001451
0.25804687,0.435,1.0000291,1.0001972
0.46072188,0.59,1.0000788,0.99973595
0.93245,0.749,1.1148292,1.2821327
0.06967813,0.903,1.0000165,1.0002443
0.06563125,0.132,0.9999924,0.99999034
0.100475,0.903,1.0000262,1.0002301
0.5258156,0.756,1.0000672,0.9999808
0.5383281,0.99,1.0000709,1.0000477
0.38759375,0.63,1.0000602,1.0000454
0.43435624,0.459,0.9999732,0.9987297
0.463225,0.838,1.0000644,1.0000455
0.90461874,0.226,2.8824968,3.3219934
0.21182187,0.938,1.0000544,1.0001498
0.053921875,0.304,0.9999628,1.0001189
0.76488435,0.294,2.2609358,2.8000355
0.42993125,0.634,1.0000687,0.99997556
0.49517187,0.132,2.076364,2.9250202
0.36066562,0.332,0.99995613,0.9979358
0.7914094,0.529,1.3786469,1.7505428
0.15523438,0.271,0.9999602,1.0001832
0.35929376,0.467,1.0000874,0.9998176
0.12274375,0.699,1.0000012,1.000244
0.1625875,0.456,0.9999707,1.0002344
0.3484375,0.107,1.5024835,2.5122414
0.91419375,0.134,3.1710148,3.5864663
0.5763062,0.162,2.2428436,2.9585242
0.019790625,0.859,0.99999213,1.000255
0.13299374,0.874,1.0000329,1.0002152
0.7804437,0.492,1.4788284,1.8940004
0.085559376,0.997,1.0000333,1.0002226
0.89895,0.99,1.0000829,0.9999862
0.2746375,0.866,1.0000577,1.0001168
0.095,0.768,1.0000036,1.0002478
0.9512875,0.066,3.3596954,3.7868452
0.14780313,0.001,0.9999852,0.999648
0.396025,0.381,0.9999081,0.9981619
0.64158124,0.151,2.5051336,3.1634164
0.30445313,0.456,1.0000613,1.000093
0.18507813,0.719,1.0000267,1.0002105
0.51353127,0.025,2.5160508,3.7623377
0.2808875,0.529,1.0000358,1.0001698
0.31633437,0.965,1.000066,1.0000895
0.68218124,0.368,1.6558894,2.1627345
0.6710656,0.455,1.2698427,1.6104133
0.8924469,0.598,1.4362222,1.8067322
0.096246876,0.498,0.99996006,1.00022
0.75799686,0.086,3.0108824,3.6010766
0.61877185,0.745,1.0000681,0.99973583
0.26527813,0.578,1.000031,1.0001813
0.9376969,0.974,1.0001163,0.9999422
0.17182812,0.925,1.0000467,1.0001795
0.5700531,0.883,1.0000654,1.000035
0.24925,0.065,1.0093912,1.1574615
0.70634687,0.713,0.99987495,0.99908245
0.90529686,0.26,2.7669516,3.2183762
0.005003125,0.577,0.99996173,1.000199
0.89944065,0.579,1.5212625,1.9174165
0.4200125,0.759,1.0000607,1.0000545
0.2942531,0.275,1.0001365,0.9989892
0.77375937,0.692,0.99982524,0.9968504
0.049234375,0.271,0.9999664,1.0000963
0.5457375,0.53,0.99977446,0.99834657
0.71064377,0.701,0.999825,0.99905753
0.881225,0.206,2.9002614,3.3491473
0.063875,0.591,0.9999651,1.0002288
0.42099687,0.963,1.00007,1.0000564
0.16044062,0.811,1.0000325,1.000209
0.48749375,0.137,2.0205827,2.8647852
0.81511563,0.947,1.0000672,0.9999703
0.48115313,0.042,2.3692904,3.589109
0.9380062,0.493,1.9561113,2.416257
0.94815314,0.674,1.3456575,1.6688294
0.10305312,0.591,0.99997413,1.0002398
0.54054374,0.715,1.0000724,0.99988234
0.09895937,0.073,1.0000085,0.9999089
0.68755627,0.007,2.994473,3.9519672
0.31683436,0.824,1.0000589,1.0000975
0.061490625,0.324,0.99996006,1.0001353
0.13717812,0.876,1.000034,1.0002123
0.20654374,0.922,1.0000529,1.0001553
0.63122815,0.484,1.0689007,1.1926563
0.29623437,0.466,1.0000523,1.0001261
0.049759377,0.11,1.0000005,0.99995005
0.64940935,0.068,2.8133478,3.5806937
0.4699906,0.6,1.0000781,0.99973273
0.58994377,0.12,2.4718275,3.2234907
0.7913687,0.611,1.1297945,1.3266889
0.8680062,0.59,1.3939089,1.7539805
0.036409374,0.268,0.99996877,1.0000844
0.63741875,0.939,1.0000651,1.0000464
0.59378123,0.464,1.0337558,1.0945449
0.8849406,0.972,1.0000802,0.9999496
0.35823125,0.924,1.0000663,1.0000726
0.4648094,0.444,0.99981344,0.99802744
0.7794875,0.253,2.4779801,3.0073352
0.3413219,0.762,1.0000564,1.0000925
0.4107875,0.972,1.0000701,1.000059
0.8719281,0.214,2.8536768,3.3113704
0.86155313,0.268,2.6343174,3.115377
0.9092906,0.982,1.0000904,0.99995565
0.19493437,0.836,1.0000437,1.0001786
0.29502186,0.367,1.0000937,0.9999471
0.62850624,0.936,1.0000656,1.0000454
0.82096565,0.892,1.0000612,0.999756
0.24675313,0.702,1.0000398,1.0001682
0.94913435,0.831,1.0095642,1.0214478
0.32761875,0.409,1.0000948,0.99980915
0.8818219,0.583,1.4567627,1.8369855
0.540775,0.772,1.0000672,0.99998164
0.0381,0.851,0.999997,1.0002549
0.14614375,0.16,0.9999747,1.0000875
0.215875,0.934,1.0000547,1.0001473
0.9064906,0.052,3.3203301,3.8101711
0.00191875,0.69,0.9999666,1.0002282
0.177725,0.81,1.0000368,1.0001965
0.69299376,0.728,0.99996173,0.9991932
0.766325,0.583,1.1420381,1.3551409
0.85116875,0.305,2.462802,2.9588366
0.8978125,0.066,3.287953,3.7632642
0.179125,0.134,0.9999852,1.0000709
0.114525,0.308,0.99995613,1.00017
0.1226625,0.493,0.999964,1.0002292
0.23779063,0.91,1.0000566,1.0001355
0.6082031,0.89,1.0000651,1.0000311
0.102259375,0.466,0.9999577,1.000215
0.28440937,0.984,1.0000644,1.0001042
0.6208094,0.537,1.000056,0.99399793
0.108859375,0.584,0.99997425,1.00024
0.08703125,0.299,0.99995947,1.0001441
0.9056156,0.265,2.749898,3.2029333
0.67740625,0.242,2.2162838,2.8089547
0.4374031,0.307,1.0399793,1.1221366
0.34769687,0.076,1.6451501,2.9135647
0.82675,0.106,3.0917954,3.5914583
0.54103124,0.095,2.4088173,3.2819123
0.18570313,0.51,0.9999902,1.0002385
0.75452185,0.254,2.4024477,2.9475503
0.00031875,0.221,0.9999801,1.0000356
0.93644375,0.821,1.0077572,1.0172982
0.95173436,0.741,1.1727284,1.3945696
0.23495938,0.776,1.0000452,1.0001594
0.6267875,0.436,1.1978365,1.4887588
0.10686875,0.95,1.0000343,1.0002184
0.8357625,0.968,1.0000682,0.99999607
0.10968438,0.66,0.9999889,1.0002463
0.8299,0.157,2.9528751,3.4330397
0.44224375,1.0,1.0000719,1.0000551
0.17707813,0.565,0.9999969,1.0002382
0.1072625,0.985,1.0000377,1.0002123
0.18953125,0.421,0.99997914,1.0002356
0.8552625,0.086,3.1866574,3.6771665
0.66344374,0.179,2.4532537,3.0755181
0.106571876,0.661,0.99998784,1.0002464
0.6124,0.068,2.7166672,3.5431538
0.95269376,0.307,2.7072463,3.1482983
0.34094062,0.164,1.1884357,1.6646508
0.8846812,0.994,1.0000758,1.0000085
0.64334375,0.925,1.000065,1.0000407
0.855825,0.797,0.9999018,0.9992229
0.61770624,0.766,1.0000696,0.99982834
0.036653124,0.558,0.9999603,1.0002093
0.7201094,0.959,1.000063,1.0000494
0.5936375,0.081,2.6248713,3.4469285
0.5987094,0.837,1.0000657,0.9999999
0.54805,0.271,1.5990844,2.1730628
0.12706563,0.724,1.0000077,1.0002409
0.33681875,0.688,1.0000517,1.0001043
0.29244375,0.652,1.000043,1.0001439
0.46205,0.292,1.1637744,1.4627638
0.36075938,0.619,1.000056,1.0000765
0.3935625,0.074,1.890323,3.1165342
0.18007188,0.3,0.9999683,1.000211
0.5648375,0.253,1.7543175,2.367991
0.79069376,0.054,3.1390934,3.7500296
0.78234375,0.095,3.0363603,3.589262
0.81694686,0.306,2.363669,2.8775792
0.052053124,0.33,0.999961,1.0001312
0.68456876,0.6,0.99999654,0.99521637
0.30753124,0.078,1.4042757,2.6201138
0.95177186,0.507,1.9418012,2.3966403
0.4885875,0.518,0.9999509,0.9987558
0.68731564,0.221,2.3430343,2.9346838
0.5822625,0.722,1.0000715,0.9997755
0.5150844,0.227,1.6809499,2.3245578
0.18994063,0.796,1.000038,1.0001905
0.19160937,0.734,1.0000305,1.0002027
0.23180625,0.422,1.0000086,1.0002254
0.31820625,0.7,1.0000502,1.0001162
0.102659374,0.804,1.0000123,1.0002421
0.8276906,0.009,3.2455125,3.9572048
0.6620031,0.944,1.0000644,1.0000473
0.8524875,0.927,1.0000715,0.99984074
0.37529686,0.445,1.0000842,0.9994893
0.85223126,0.824,0.9999529,0.99970436
0.87084687,0.25,2.7238364,3.1935525
0.52953124,0.875,1.0000656,1.0000385
0.058715627,0.362,0.9999584,1.000152
0.18115,0.44,0.99997735,1.000236
0.87803125,0.823,0.999944,0.99953735
0.51229686,0.201,1.8015301,2.4976501
0.32665,0.307,1.0000527,0.9984857
0.5961875,0.497,1.0023053,0.9988266
0.020371875,0.367,0.9999639,1.0001234
0.11543125,0.698,0.9999987,1.0002463
0.8937125,0.379,2.2824264,2.7678523
0.9213875,0.637,1.3890438,1.7354627
0.67120624,0.545,1.0246295,1.0656558
0.55561876,0.59,0.99994516,0.9988725
0.6798875,0.658,0.9997823,0.9988574
0.64313436,0.436,1.248848,1.5807106
0.5255844,0.239,1.6645676,2.288402
0.338425,0.471,1.0000771,0.9999709
0.81797814,0.807,0.9999304,0.99952066
0.83,0.03,3.235343,3.8640509
0.62679064,0.457,1.1310695,1.3474588
0.578925,0.201,2.0658946,2.7399573
0.60815936,0.252,1.9258443,2.5407171
0.8207281,0.699,1.0149461,1.0362654
0.37638438,0.979,1.0000693,1.0000681
0.5672187,0.291,1.5797709,2.1300602
0.064946875,0.395,0.99995697,1.0001708
0.34715626,0.411,1.0000938,0.99957335
0.7249031,0.6,1.021052,1.0544149
0.8354812,0.824,0.9999528,0.99959624
0.1198875,0.294,0.9999571,1.0001676
0.67324376,0.675,0.9998393,0.99894357
0.03004375,0.177,0.9999839,1.0000192
0.045634374,0.621,0.9999658,1.0002284
0.5477531,0.353,1.2368447,1.5869137
0.09601875,0.38,0.99995494,1.000186
0.04514375,0.961,1.0000166,1.0002464
0.20399375,0.034,1.0001955,0.99948454
0.6656844,0.964,1.000065,1.0000545
0.43692186,0.278,1.1253059,1.3752024
0.25905937,0.0,1.1540974,3.5404954
0.12760624,0.266,0.9999589,1.0001593
0.007784375,0.518,0.999961,1.0001804
0.8057687,0.256,2.5375876,3.0506663
0.0482375,0.119,0.9999976,0.99996305
0.7079656,0.264,2.2155619,2.7863011
0.21131875,0.943,1.0000546,1.0001494
0.1862625,0.105,1.0000011,1.000005
0.23509687,0.837,1.0000507,1.0001477
0.79286563,0.992,1.0000626,1.00006
0.6217719,0.323,1.6392943,2.1737633
0.35074374,0.954,1.0000675,1.0000755
0.23334688,0.488,1.0000114,1.0002204
0.2808375,0.385,1.0000681,1.0000997
0.5662406,0.002,2.6969442,3.9790711
0.37915,0.722,1.0000566,1.0000749
0.074625,0.657,0.9999765,1.0002434
0.11306562,0.312,0.99995565,1.0001707
0.46384376,0.353,1.0096918,1.0205492
0.15218438,0.026,0.9999927,0.99975955
0.30825,0.084,1.3812709,2.5228183
0.6402063,0.112,2.6522303,3.3494754
0.7960563,0.633,1.087997,1.2307115
0.70738125,0.143,2.7194886,3.3141413
0.4738375,0.443,0.9998065,0.99775267
0.6523,0.361,1.5804143,2.079124
0.75429064,0.838,1.0000544,0.99968445
0.6407125,0.341,1.6272871,2.1470785
0.30256563,0.089,1.3214053,2.3651738
0.016209375,0.459,0.999961,1.0001625
0.56812185,0.354,1.305235,1.7048625
0.58715,0.027,2.7354422,3.7839484
0.5293281,0.825,1.0000647,1.000026
0.452725,0.224,1.4247401,2.0032969
0.71024686,0.797,1.0000511,0.9996227
0.65664065,0.177,2.441053,3.0702777
0.93432814,0.445,2.1341076,2.6047783
0.39689374,0.754,1.000059,1.0000653
0.57155627,0.429,1.0629508,1.1803799
0.14710313,0.901,1.000039,1.0002015
0.59674376,0.919,1.0000656,1.000042
0.0093,0.232,0.99997747,1.0000461
0.73630625,0.02,3.0842466,3.884666
0.49949062,0.07,2.3532987,3.3856673
0.5711625,0.679,1.000065,0.99959564
0.86459064,0.387,2.1660495,2.661178
0.59299374,0.829,1.0000659,0.9999958
0.39689687,0.851,1.0000637,1.0000614
0.882,0.076,3.247837,3.7246857
0.29264376,0.183,1.0017141,1.00177
0.37364063,0.488,1.0000852,0.9998075
0.44232813,0.817,1.0000634,1.0000495
0.4028156,0.62,1.0000648,1.0000125
0.16615625,0.522,0.99998367,1.0002401
0.7359344,0.871,1.000066,0.9998877
0.03495625,0.483,0.9999591,1.0001843
0.22531874,0.535,1.0000122,1.0002202
0.9122656,0.149,3.1292071,3.5453434
0.92384374,0.27,2.7731314,3.2169733
0.34189376,0.521,1.0000646,1.0000466
0.59954685,0.648,0.99998343,0.9990922
0.5330344,0.729,1.00007,0.99993074
0.104925,0.085,1.0000032,0.99993694
0.45728126,0.18,1.6689293,2.4051423
0.4899625,0.795,1.0000635,1.0000309
0.7574875,0.02,3.1233306,3.8903327
0.21104063,0.433,0.9999938,1.0002347
0.46552813,0.724,1.0000641,1.0000137
0.10878125,0.845,1.0000206,1.0002342
0.93472815,0.294,2.7126212,3.1590152
0.68628436,0.295,2.0013628,2.5692153
0.013796875,0.664,0.99996614,1.0002261
0.7991094,0.635,1.0899943,1.2353587
0.724325,0.466,1.398656,1.7981973
0.6360656,0.324,1.6875933,2.2276258
0.17004375,0.382,0.99996567,1.0002257
0.32593125,0.673,1.0000496,1.0001143
0.8433625,0.332,2.331357,2.834825
0.59309375,0.136,2.4158459,3.1423874
0.20373437,0.906,1.000051,1.0001596
0.026390625,0.689,0.9999701,1.000236
0.62450314,0.163,2.4009824,3.0684857
0.79744065,0.925,1.0000672,0.9999366
0.047184374,0.955,1.0000163,1.0002464
0.5067469,0.426,1.0000793,0.99223137
0.9109906,0.649,1.3241647,1.6447375
0.6824656,0.177,2.5183163,3.1241293
0.5217281,0.339,1.1989373,1.5190947
0.57285935,0.417,1.0987898,1.2762792
0.84559685,0.291,2.503808,3.0001044
0.36131874,0.898,1.0000653,1.0000716
0.9203,0.757,1.0758994,1.1925282
0.4139875,0.183,1.4507324,2.1216002
0.84028125,0.42,1.9558686,2.4482126
0.039675,0.773,0.9999852,1.0002512
0.6744625,0.82,1.0000675,0.9998616
0.8466,0.852,1.0000011,0.99961245
0.235125,0.137,1.0003804,0.99908924
0.89765,0.948,1.0000875,0.999861
0.43862814,0.646,1.0000681,0.9999747
0.39856562,0.877,1.0000654,1.0000601
0.022190625,0.888,0.99999726,1.0002561
0.5505094,0.609,1.00001,0.9991337
0.08925625,0.851,1.0000153,1.0002424
0.20925625,0.777,1.0000405,1.0001795
0.16077188,0.727,1.0000199,1.0002245
